,fighter,rank,odds,wins,losses,draw,td_pct,td_attempted,td_landed,sig_str_attempted,sig_str_landed,sig_str_pct,kd,tot_str_landed,tot_str_attempted,sub_attempts,pass,rev,age,Height_cms,Stance,Reach_cms,Weight_lbs,win_by_KO/TKO,win_by_Submission
195,Nikita Krylov,13.0,-105,7,2,0,0.5,4,2,95,47,0.49,0,74,123,1,5,1,27,190.5,Orthodox,195.58,205,3,4
196,Tristan Connelly,,365,0,0,0,0.0,6,0,125,64,0.51,0,151,222,1,3,0,33,177.8,Orthodox,172.72,170,0,0
197,Antonio Carlos Junior,13.0,-270,7,3,0,0.37,8,3,69,22,0.31,0,81,148,0,2,0,29,187.96,Orthodox,200.66,185,0,5
198,Jimmy Crute,,-115,2,0,0,0.0,0,0,35,21,0.6,0,28,45,0,0,1,23,187.96,Orthodox,187.96,205,1,1
199,Augusto Sakai,15.0,-125,2,0,0,0.0,0,0,27,15,0.55,1,15,27,0,0,0,28,190.5,Orthodox,195.58,265,1,0
200,Miles Johns,,-135,0,0,0,0.5,2,1,65,31,0.47,0,63,104,0,2,1,25,170.18,Orthodox,167.64,135,0,0
201,Hunter Azure,,110,0,0,0,0.0,1,0,118,41,0.34,0,55,133,0,1,1,27,172.72,Orthodox,175.26,135,0,0
202,Jordan Griffin,,-160,0,1,0,1.0,1,1,87,37,0.42,0,66,122,2,3,2,29,177.8,Southpaw,185.42,145,0,0
203,Ryan MacDonald,,190,0,1,0,0.0,0,0,80,30,0.37,0,31,81,0,0,0,26,180.34,Switch,180.34,135,0,0
204,Austin Hubbard,,-140,0,1,0,0.6,5,3,112,51,0.45,0,136,239,0,4,0,27,177.8,Orthodox,180.34,155,0,0
205,Alexa Grasso,9.0,-145,3,2,0,0.0,1,0,103,45,0.43,0,103,169,1,0,1,26,165.1,Orthodox,167.64,115,0,0
206,Vanessa Melo,,415,0,0,0,0.0,1,0,250,68,0.27,0,68,250,0,0,0,31,165.1,Orthodox,165.1,135,0,0
207,Steven Peterson,,125,1,3,0,0.0,0,0,105,49,0.46,1,53,109,0,0,0,29,177.8,Orthodox,177.8,145,0,0
208,Carlos Huachin,,130,0,1,0,0.0,0,0,115,32,0.27,0,37,121,0,0,0,23,162.56,Southpaw,170.18,135,0,0
209,Kyle Nelson,,-115,0,2,0,0.0,2,0,16,12,0.75,0,12,16,0,0,0,28,180.34,Switch,180.34,155,0,0
210,Angela Hill,,-105,4,7,0,0.0,0,0,184,92,0.5,0,93,185,0,0,0,34,160.02,Orthodox,162.56,115,0,0
211,Tyson Nam,,250,0,0,0,0.0,0,0,170,40,0.23,0,43,173,0,0,0,36,170.18,Orthodox,172.72,125,0,0
212,Paul Craig,,-120,3,4,0,1.0,1,1,27,18,0.66,1,33,43,1,1,0,31,190.5,Orthodox,193.04,205,0,3
213,Bethe Correia,15.0,245,4,4,1,0.0,1,0,127,59,0.46,0,77,146,0,0,0,36,165.1,Orthodox,162.56,135,1,0
214,Jared Cannonier,9.0,235,5,4,0,0.0,0,0,53,28,0.52,1,29,54,0,1,0,35,180.34,Switch,195.58,185,4,0
215,Danilo Belluardo,,450,0,1,0,0.0,0,0,1,0,0.0,0,0,1,0,0,0,25,182.88,Southpaw,187.96,155,0,0
216,Gilbert Burns,,-115,9,3,0,0.33,3,1,76,30,0.39,0,46,99,1,1,0,33,177.8,Orthodox,180.34,155,2,4
217,Khalil Rountree Jr.,,-115,4,3,0,0.0,0,0,12,5,0.41,0,5,12,0,0,0,29,185.42,Southpaw,193.04,205,3,0
218,Ovince Saint Preux,,245,17,9,0,0.5,2,1,48,14,0.29,0,20,54,1,2,0,36,190.5,Southpaw,203.2,205,8,4
219,Alex Oliveira,,-155,9,5,0,0.75,4,3,47,18,0.38,0,31,65,0,1,0,31,180.34,Orthodox,193.04,170,4,3
220,John Phillips,,110,0,3,0,0.0,0,0,8,5,0.62,1,5,8,0,0,0,34,180.34,Southpaw,190.5,185,0,0
221,Makhmud Muradov,,-165,0,0,0,0.0,3,0,169,54,0.31,0,56,171,0,0,0,29,187.96,Orthodox,190.5,185,0,0
222,Ismail Naurdiev,,-230,0,1,0,1.0,3,3,126,69,0.54,0,149,218,0,3,0,23,177.8,Orthodox,187.96,170,0,0
223,Giga Chikadze,,135,0,0,0,0.5,2,1,119,59,0.49,0,71,133,0,1,1,31,182.88,Orthodox,187.96,145,0,0
224,Lina Lansberg,12.0,345,3,3,0,0.5,4,2,39,21,0.53,0,49,91,0,3,0,37,170.18,Orthodox,165.1,135,0,0
225,Lando Vannata,,145,2,3,2,0.0,1,0,70,25,0.35,0,51,108,0,0,0,27,175.26,Orthodox,180.34,155,1,1
226,Nohelin Hernandez,,195,0,1,0,0.0,0,0,36,6,0.16,0,9,39,0,0,1,25,177.8,Orthodox,180.34,135,0,0
227,Junior Dos Santos,4.0,240,15,5,0,0.0,0,0,30,7,0.23,0,7,30,0,0,0,36,193.04,Orthodox,195.58,238,10,0
228,Michael Chiesa,,185,9,4,0,0.75,8,6,51,9,0.17,0,54,107,0,3,0,32,185.42,Southpaw,190.5,170,0,6
229,Alex Perez,12.0,-250,4,1,0,1.0,1,1,9,2,0.22,0,16,23,1,1,0,27,167.64,Orthodox,165.1,125,1,1
230,Angela Hill,,-220,5,7,0,1.0,1,1,155,70,0.45,0,80,170,0,2,0,35,160.02,Orthodox,162.56,115,1,0
231,Darko Stosic,,115,1,2,0,0.66,9,6,72,31,0.43,0,32,81,0,4,0,27,182.88,Orthodox,193.04,205,1,0
232,Dequan Townsend,,310,0,1,0,0.0,0,0,65,28,0.43,0,55,99,0,0,0,33,190.5,Orthodox,200.66,185,0,0
233,Nik Lentz,,195,14,7,1,0.0,9,0,172,49,0.28,0,63,190,0,0,0,35,172.72,Orthodox,172.72,155,3,2
234,Felipe Colares,,500,1,1,0,0.12,8,1,28,7,0.25,0,8,31,3,1,0,25,172.72,Orthodox,175.26,135,0,0
235,Lina Lansberg,11.0,105,4,3,0,0.0,0,0,5,1,0.2,0,36,51,0,0,0,37,170.18,Orthodox,165.1,135,0,0
236,Tony Gravely,,110,0,0,0,0.71,7,5,44,26,0.59,0,43,66,0,2,0,28,165.1,Orthodox,178.0,135,0,0
237,Nate Landwehr,,-120,0,0,0,0.0,0,0,9,4,0.44,0,6,11,0,0,0,31,175.26,Orthodox,182.88,145,0,0
238,Michelle Waterson,7.0,250,7,2,0,0.11,9,1,160,58,0.36,0,71,174,1,1,0,33,160.02,Orthodox,157.48,115,0,4
239,Kron Gracie,,-175,1,0,0,0.0,2,0,200,86,0.43,0,109,225,0,0,0,31,175.26,Southpaw,177.8,145,0,1
240,James Vick,,125,9,4,0,0.0,0,0,18,9,0.5,0,10,19,0,0,0,32,190.5,Orthodox,193.04,155,2,3
241,Amanda Ribas,,160,1,0,0,1.0,2,2,206,74,0.35,0,84,216,0,0,0,26,160.02,Orthodox,167.64,115,0,1
242,Luis Pena,,-150,3,1,0,0.5,2,1,120,51,0.42,0,60,129,2,1,3,26,190.5,Southpaw,185.42,155,1,1
243,Gerald Meerschaert,,120,5,3,0,0.0,1,0,202,72,0.35,0,72,202,0,0,0,31,185.42,Southpaw,195.58,185,1,4
244,Devin Clark,,155,4,3,0,0.66,3,2,37,17,0.45,0,22,42,0,0,0,29,182.88,Orthodox,190.5,205,0,0
245,Thomas Gifford,,245,0,1,0,0.0,2,0,242,88,0.36,0,89,243,0,0,0,27,185.42,Orthodox,190.5,155,0,0
246,Alex Morono,,125,5,2,0,0.0,1,0,255,81,0.31,1,87,261,0,0,0,29,180.34,Orthodox,182.88,170,1,1
247,Tim Elliott,6.0,155,4,6,0,0.33,3,1,38,26,0.68,0,33,45,0,0,0,32,170.18,Southpaw,167.64,135,0,1
248,Andre Ewell,,120,2,1,0,0.0,1,0,131,50,0.38,0,67,148,0,0,0,31,172.72,Southpaw,190.5,135,0,0
249,Hector Aldana,,210,0,2,0,0.0,0,0,42,8,0.19,0,8,42,0,0,0,31,180.34,Orthodox,182.88,170,0,0
250,Andrew Sanchez,,310,4,2,0,0.0,2,0,185,39,0.21,0,39,185,0,0,0,31,185.42,Orthodox,187.96,185,0,0
251,Lauren Mueller,,130,1,2,0,1.0,1,1,147,54,0.36,0,60,153,0,0,0,27,165.1,Orthodox,170.18,125,0,0
252,Jeremy Stephens,8.0,120,15,15,0,0.75,4,3,95,50,0.52,0,99,156,0,1,0,33,175.26,Orthodox,180.34,145,8,0
253,Chris Weidman,,170,10,4,0,0.25,4,1,6,3,0.5,0,10,13,0,0,0,35,187.96,Orthodox,198.12,205,4,3
254,Jonathan Pearce,,-200,0,0,0,0.0,0,0,19,8,0.42,0,8,19,0,0,0,27,182.88,Switch,180.34,155,0,0
255,Gillian Robertson,15.0,150,4,1,0,0.0,2,0,28,12,0.42,0,15,31,0,0,0,24,165.1,Orthodox,160.02,125,1,3
256,Darren Stewart,,-105,3,4,0,1.0,1,1,119,57,0.47,0,77,140,0,0,0,28,182.88,Orthodox,187.96,185,2,0
257,Manny Bermudez,,-185,3,1,0,1.0,1,1,38,27,0.71,0,37,49,0,1,0,25,177.8,Orthodox,180.34,145,0,3
258,Diana Belbita,,470,0,0,0,1.0,1,1,252,98,0.38,0,104,260,0,0,0,23,170.18,Orthodox,172.72,125,0,0
259,Sean Woodson,,-105,0,0,0,0.0,0,0,251,111,0.44,0,150,290,0,0,0,27,187.96,Orthodox,198.12,145,0,0
260,Boston Salmon,,-150,0,1,0,0.0,1,0,22,12,0.54,0,16,26,0,0,0,28,175.26,Southpaw,175.26,135,0,0
261,Sean Brady,,-170,0,0,0,0.66,3,2,210,119,0.56,1,148,240,0,0,0,26,177.8,Orthodox,182.88,170,0,0
262,Kevin Holland,,-155,3,1,0,1.0,1,1,38,22,0.57,0,37,55,1,2,1,26,190.5,Orthodox,205.74,185,0,1
263,Tanner Boser,,-145,0,0,0,0.0,0,0,151,93,0.61,0,93,151,0,0,0,28,187.96,Orthodox,190.5,255,0,0
264,Ben Askren,11.0,-160,1,1,0,0.57,7,4,127,63,0.49,0,102,168,0,1,1,35,180.34,Orthodox,185.42,170,0,0
265,Stevie Ray,,235,6,4,0,0.25,4,1,188,85,0.45,0,104,207,0,1,0,29,177.8,Southpaw,177.8,155,2,0
266,Beneil Dariush,,-185,10,4,1,1.0,2,2,18,13,0.72,0,14,19,1,1,0,30,177.8,Southpaw,182.88,155,1,4
267,Laureano Staropoli,,145,2,0,0,0.0,3,0,138,42,0.3,0,48,144,0,0,0,26,185.42,Orthodox,180.34,170,0,0
268,Ashley Yoder,,130,2,3,0,0.33,6,2,107,44,0.41,0,82,148,0,3,1,32,170.18,Southpaw,175.26,115,0,0
269,Rafael Fiziev,,-190,0,1,0,1.0,1,1,131,66,0.5,0,73,138,0,0,0,26,172.72,Switch,180.34,155,0,0
270,Movsar Evloev,,-200,1,0,0,0.36,11,4,233,71,0.3,0,78,244,0,0,0,25,170.18,Orthodox,182.88,145,0,0
271,Sergei Pavlovich,,-240,1,1,0,0.0,0,0,37,20,0.54,1,21,38,0,0,0,27,190.5,Southpaw,213.36,257,1,0
272,Donald Cerrone,,275,23,10,0,0.0,0,0,1,0,0.0,0,0,1,0,0,0,36,185.42,Orthodox,185.42,155,10,6
273,Raquel Pennington,5.0,105,7,4,0,0.5,2,1,78,38,0.48,0,55,95,0,0,0,31,170.18,Orthodox,170.18,135,0,2
274,Maurice Greene,,-120,3,1,0,0.0,0,0,29,13,0.44,0,38,54,0,0,0,33,200.66,Orthodox,203.2,258,1,1
275,Diego Ferreira,,-220,7,2,0,0.42,7,3,53,25,0.47,0,43,74,1,4,0,34,175.26,Orthodox,187.96,155,3,1
276,Maycee Barber,9.0,-830,3,0,0,0.0,0,0,31,16,0.51,0,25,45,1,1,3,21,165.1,Switch,165.1,125,3,0
277,Sodiq Yusuff,,-135,3,0,0,0.0,0,0,155,73,0.47,0,90,177,1,5,1,26,175.26,Orthodox,180.34,145,2,0
278,Nasrat Haqparast,,-320,3,1,0,0.0,0,0,11,7,0.63,0,7,11,0,0,0,24,177.8,Southpaw,182.88,155,1,0
279,Justin Ledet,,105,3,2,0,0.0,0,0,131,44,0.33,0,60,148,0,0,0,21,182.88,Orthodox,203.2,205,0,1
280,Askar Askarov,12.0,-140,0,0,1,0.0,7,0,150,73,0.48,0,96,173,0,2,0,27,167.64,Orthodox,170.18,125,0,0
281,JJ Aldrich,,-105,4,2,0,0.0,0,0,144,58,0.4,0,69,156,0,0,0,27,165.1,Southpaw,170.18,125,0,0
282,Jacare Souza,,140,9,4,0,0.0,5,0,48,20,0.41,0,56,88,0,0,0,40,185.42,Orthodox,182.88,205,4,4
283,Jared Gordon,,320,3,3,0,0.0,0,0,18,7,0.38,0,7,18,0,0,0,31,175.26,Orthodox,172.72,155,1,0
284,Andre Muniz,,-125,0,0,0,0.42,7,3,42,22,0.52,0,85,128,2,2,0,29,185.42,Southpaw,198.12,185,0,0
285,Wellington Turman,,-155,0,1,0,0.22,9,2,120,48,0.4,0,59,132,0,1,0,23,182.88,Orthodox,182.88,185,0,0
286,James Krause,,-200,7,3,0,0.0,0,0,174,102,0.58,3,125,200,0,1,1,33,187.96,Orthodox,185.42,170,2,2
287,Eduardo Garagorri,,345,1,0,0,0.0,0,0,16,6,0.37,0,6,16,0,0,0,30,175.26,Orthodox,177.8,145,0,0
288,Bobby Green,,135,5,4,1,1.0,2,2,115,50,0.43,0,67,135,0,4,0,33,177.8,Orthodox,180.34,155,1,1
289,Randy Brown,,115,5,3,0,1.0,1,1,30,16,0.53,0,24,38,1,1,1,29,190.5,Orthodox,198.12,170,2,1
290,Renan Barao,,195,9,7,0,0.22,9,2,158,58,0.36,0,140,241,0,1,0,32,167.64,Orthodox,177.8,145,2,3
291,Tracy Cortez,,-235,0,0,0,0.22,9,2,140,79,0.56,0,155,224,0,1,0,26,165.1,Orthodox,165.1,135,0,0
292,Chan Sung Jung,6.0,-151,5,2,0,0.0,0,0,60,46,0.76,1,79,97,0,1,0,32,170.18,Orthodox,182.88,145,3,1
293,Aleksandar Rakic,10.0,-175,4,0,0,0.11,9,1,147,75,0.51,0,87,162,1,0,0,27,193.04,Orthodox,198.12,205,2,0
294,Charles Jourdain,,220,0,1,0,0.0,0,0,129,64,0.49,2,75,140,0,0,0,24,175.26,Switch,175.26,145,0,0
295,Liu Pingyuan,,200,2,1,0,0.0,0,0,53,25,0.47,0,114,149,0,0,0,26,167.64,Orthodox,182.88,135,0,0
296,Tanner Boser,,484,1,0,0,0.0,0,0,104,32,0.3,0,32,104,0,0,0,28,187.96,Orthodox,191.77,258,0,0
297,Matt Schnell,9.0,159,4,2,0,0.0,1,0,52,20,0.38,0,35,68,0,0,0,29,172.72,Orthodox,177.8,125,0,2
298,Said Nurmagomedov,,129,2,0,0,0.0,2,0,172,55,0.31,0,77,200,0,0,0,27,172.72,Orthodox,177.8,135,1,0
299,Amanda Lemos,,234,0,1,0,1.0,1,1,12,8,0.66,0,14,18,1,1,0,32,162.56,Southpaw,165.1,115,0,0
300,Ryan Benoit,,-154,3,3,0,0.0,1,0,128,68,0.53,0,84,145,0,0,0,30,165.1,Orthodox,173.99,135,2,0
301,Colby Covington,2.0,165,10,1,0,0.0,0,0,395,143,0.36,0,143,395,0,0,0,31,180.34,Orthodox,182.88,170,2,2
302,Alexander Volkanovski,1.0,170,7,0,0,0.0,4,0,303,157,0.51,0,157,303,0,0,0,31,167.64,Orthodox,181.61,145,3,0
303,Germaine de Randamie,1.0,365,6,1,0,0.0,0,0,73,40,0.54,0,126,175,1,0,0,35,175.26,Orthodox,180.34,135,3,0
304,Jose Aldo,,145,10,4,0,0.0,0,0,147,58,0.39,0,63,152,0,0,0,33,170.18,Orthodox,177.8,135,4,0
305,Mike Perry,,250,6,5,0,0.0,0,0,10,5,0.5,0,5,10,0,0,0,28,177.8,Orthodox,180.34,170,4,0
306,Irene Aldana,10.0,200,4,3,0,0.0,0,0,71,26,0.36,1,26,71,0,0,0,31,175.26,Orthodox,173.99,135,0,1
307,Omari Akhmedov,14.0,-105,7,3,1,0.5,4,2,166,55,0.33,0,69,180,0,1,0,32,182.88,Orthodox,185.42,185,2,0
308,Ben Saunders,,295,9,9,0,0.0,0,0,23,12,0.52,0,38,49,4,0,0,36,187.96,Orthodox,196.85,170,4,2
309,Daniel Teymur,,145,1,3,0,0.0,0,0,6,2,0.33,0,2,6,1,0,0,31,165.1,Orthodox,175.26,145,0,0
310,Viviane Araujo,5.0,-225,2,0,0,0.28,7,2,122,56,0.45,0,69,135,0,2,0,33,162.56,Orthodox,172.72,125,1,0
311,Oskar Piechota,,105,2,2,0,0.0,0,0,17,8,0.47,0,11,20,0,0,1,29,182.88,Southpaw,193.04,185,1,0
312,Kevin Lee,,-150,10,4,0,0.37,16,6,97,35,0.36,0,40,102,0,1,0,26,175.26,Orthodox,195.58,170,1,4
313,Ian Heinisch,,140,1,0,0,1.0,1,1,67,39,0.58,0,79,115,0,5,0,30,180.34,Orthodox,182.88,185,0,0
314,Felicia Spencer,,180,0,0,0,0.5,2,1,31,22,0.7,0,25,34,1,1,0,28,167.64,Orthodox,172.72,145,0,0
315,Derrick Krantz,,700,0,0,0,0.5,2,1,18,6,0.33,0,9,23,0,1,0,31,177.8,Orthodox,182.88,170,0,0
316,Nik Lentz,,335,14,8,0,0.5,4,2,49,18,0.36,0,21,53,0,1,0,34,172.72,Orthodox,172.72,155,3,2
317,Austin Hubbard,,425,0,0,0,0.0,0,0,116,44,0.37,0,46,119,0,0,0,27,177.8,Orthodox,180.34,155,0,0
318,Sijara Eubanks,15.0,220,2,0,0,0.4,5,2,164,77,0.46,0,80,168,0,2,0,34,162.56,Orthodox,170.18,135,0,0
319,Charles Jourdain,,600,0,0,0,0.0,0,0,146,55,0.37,0,55,146,0,0,0,23,175.26,Switch,175.26,155,0,0
320,Michel Pereira,,210,0,0,0,0.0,0,0,11,6,0.54,1,6,11,0,0,0,25,185.42,Orthodox,185.42,170,0,0
321,Grant Dawson,,-165,1,0,0,0.3,10,3,56,27,0.48,0,34,63,1,4,0,25,177.8,Switch,182.88,145,0,0
322,Ed Herman,,220,10,11,0,0.0,0,0,35,11,0.31,1,14,38,0,0,0,38,185.42,Orthodox,195.58,205,3,4
323,Trevin Giles,,-200,2,0,0,0.0,0,0,64,31,0.48,0,36,69,0,0,0,26,182.88,Orthodox,187.96,185,2,0
324,Julian Erosa,,550,1,3,0,0.0,0,0,160,43,0.26,0,46,164,0,0,0,29,185.42,Southpaw,187.96,145,0,0
325,Jessica Andrade,1.0,-140,10,4,0,0.5,4,2,105,47,0.44,0,49,107,0,0,0,27,154.94,Orthodox,157.48,115,2,2
326,Anderson Silva,15.0,115,17,6,0,0.0,0,0,15,8,0.53,0,8,15,0,0,0,44,187.96,Southpaw,195.58,185,11,3
327,Alexander Volkanovski,4.0,125,6,0,0,0.0,3,0,176,95,0.53,0,129,215,0,0,0,30,167.64,Orthodox,180.34,145,3,0
328,Laureano Staropoli,,105,1,0,0,1.0,1,1,202,54,0.26,0,57,205,0,0,0,26,185.42,Orthodox,180.34,170,0,0
329,Bethe Correia,12.0,325,4,4,0,0.0,2,0,196,81,0.41,0,81,196,0,0,0,35,165.1,Orthodox,162.56,135,1,0
330,Ryan Spann,,-125,1,0,0,0.5,2,1,32,13,0.4,1,13,32,1,1,0,27,195.58,Orthodox,200.66,205,0,0
331,Kurt Holobaugh,,105,0,3,0,0.33,6,2,115,39,0.33,0,108,189,0,0,0,32,180.34,Orthodox,177.8,155,0,0
332,Sergio Moraes,,115,8,4,0,0.0,0,0,62,20,0.32,0,20,62,0,0,0,36,182.88,Orthodox,182.88,170,1,3
333,Clay Guida,,-750,14,12,0,0.5,2,1,208,80,0.38,0,113,242,0,0,0,37,170.18,Orthodox,177.8,155,2,4
334,Priscila Cachoeira,,150,0,2,0,0.0,2,0,149,69,0.46,0,69,149,0,0,2,30,170.18,Orthodox,165.1,125,0,0
335,Carlos Huachin,,700,0,0,0,0.0,0,0,127,20,0.15,0,20,127,0,0,0,22,162.56,Southpaw,170.18,135,0,0
336,Viviane Araujo,,240,0,0,0,1.0,3,3,115,61,0.53,1,66,120,0,3,0,32,162.56,Orthodox,172.72,135,0,0
337,Jack Hermansson,10.0,185,6,2,0,0.3,10,3,372,148,0.39,0,256,496,1,1,0,30,185.42,Orthodox,195.58,185,3,2
338,Dmitrii Smoliakov,,245,0,2,0,0.0,2,0,3,1,0.33,0,1,3,0,0,0,36,187.96,Switch,187.96,253,0,0
339,Mike Perry,,145,5,4,0,0.0,1,0,110,65,0.59,0,75,120,0,1,0,27,177.8,Orthodox,180.34,170,4,0
340,Ion Cutelaba,,100,3,2,0,0.0,0,0,135,74,0.54,0,74,135,0,1,0,25,185.42,Southpaw,190.5,205,2,0
341,Cory Sandhagen,,135,3,0,0,0.5,4,2,275,120,0.43,0,128,283,0,0,0,27,180.34,Switch,177.8,135,2,1
342,Thomas Gifford,,375,0,0,0,1.0,1,1,70,30,0.42,0,86,130,0,1,0,26,185.42,Orthodox,190.5,155,0,0
343,Takashi Sato,,-230,0,0,0,0.0,0,0,69,28,0.4,1,33,74,0,0,0,28,177.8,Southpaw,185.42,170,0,0
344,Augusto Sakai,,-165,1,0,0,0.0,1,0,132,42,0.31,0,51,141,0,0,0,27,190.5,Orthodox,195.58,265,1,0
345,Virna Jandiroba,,110,0,0,0,0.33,9,3,37,17,0.45,0,64,89,0,5,2,30,160.02,Orthodox,162.56,115,0,0
346,Mike Davis,,205,0,0,0,0.0,0,0,44,13,0.29,0,17,49,0,0,0,26,182.88,Orthodox,182.88,155,0,0
347,Jason Gonzalez,,105,1,2,0,0.0,0,0,25,10,0.4,0,10,25,0,0,0,29,187.96,Southpaw,187.96,155,0,1
348,Jodie Esquibel,,455,0,2,0,0.0,3,0,289,57,0.19,0,57,289,0,0,0,32,154.94,Orthodox,162.56,115,0,0
349,Dhiego Lima,,130,2,5,0,0.0,3,0,159,65,0.4,0,67,161,0,0,0,30,187.96,Orthodox,187.96,170,1,0
350,Aleksei Oleinik,9.0,205,6,2,0,0.0,0,0,58,38,0.65,0,78,101,0,0,0,41,187.96,Orthodox,203.2,240,1,5
351,Arman Tsarukyan,,260,0,0,0,0.8,12,1,43,13,0.3,0,60,90,0,0,0,22,170.18,Orthodox,182.88,155,0,0
352,Marcelo Golm,,250,1,2,0,0.0,0,0,15,5,0.33,0,5,15,0,0,0,26,190.5,Orthodox,190.5,249,0,1
353,Antonina Shevchenko,12.0,-330,1,0,0,0.0,0,0,116,64,0.55,0,87,144,0,0,2,34,172.72,Southpaw,170.18,125,0,0
354,Alen Amedovski,,190,0,0,0,0.0,0,0,17,6,0.35,0,6,17,0,0,1,31,177.8,Orthodox,187.96,185,0,0
355,Keita Nakamura,,-110,4,6,0,0.0,1,0,81,29,0.35,0,57,109,0,0,0,34,180.34,Southpaw,185.42,170,0,2
356,Alex Da Silva,,130,0,0,0,0.33,3,1,19,8,0.42,0,10,23,0,2,0,23,172.72,Orthodox,185.42,155,0,0
357,Shamil Abdurakhimov,13.0,115,4,2,0,0.0,3,0,87,36,0.41,1,36,87,0,0,0,37,190.5,Orthodox,193.04,235,1,0
358,Michal Oleksiejczuk,,-220,1,1,0,0.0,0,0,10,8,0.8,3,8,10,0,0,0,24,182.88,Southpaw,187.96,205,1,0
359,Rafael Fiziev,,-140,0,0,0,0.0,0,0,1,1,1.0,0,1,1,0,0,0,26,172.72,Switch,180.34,155,0,0
360,Dustin Poirier,3.0,180,16,5,0,0.12,8,1,381,178,0.46,0,180,383,0,0,0,30,175.26,Southpaw,182.88,155,8,3
361,Israel Adesanya,5.0,-170,5,0,0,0.0,0,0,237,109,0.45,4,119,247,2,0,0,29,193.04,Switch,203.2,185,2,0
362,Khalil Rountree Jr.,,160,3,4,0,0.0,0,0,157,79,0.5,4,83,162,0,0,0,29,185.42,Southpaw,193.04,205,3,0
363,Dwight Grant,,-130,1,1,0,0.0,0,0,122,38,0.31,0,39,123,0,0,0,34,185.42,Switch,193.04,170,1,0
364,Nikita Krylov,,-135,6,4,0,0.5,2,1,44,27,0.61,0,60,79,2,2,0,27,190.5,Orthodox,195.58,205,3,3
365,Matt Frevola,,145,0,2,0,0.3,13,4,77,31,0.4,0,49,95,2,7,2,28,175.26,Orthodox,180.34,155,0,0
366,Alexandre Pantoja,5.0,-170,4,1,0,0.0,0,0,33,23,0.69,1,26,36,0,0,0,28,165.1,Orthodox,170.18,125,0,2
367,Zelim Imadaev,,-130,0,0,0,0.0,1,0,150,64,0.42,0,78,165,0,0,0,24,182.88,Orthodox,193.04,170,0,0
368,Khalid Taha,,155,0,1,0,0.0,0,0,5,5,1.0,1,5,5,0,0,0,27,165.1,Orthodox,175.26,135,0,0
369,Belal Muhammad,,-155,5,3,0,0.33,6,2,107,47,0.43,0,126,217,0,6,0,30,180.34,Orthodox,182.88,170,1,0
370,Andre Soukhamthath,,450,2,3,0,1.0,1,1,62,30,0.48,0,41,73,0,0,0,30,175.26,Orthodox,177.8,135,1,0
371,Poliana Botelho,,-165,2,1,0,1.0,2,2,84,47,0.55,0,152,202,0,2,0,30,172.72,Orthodox,170.18,115,1,0
372,Randy Costa,,165,0,0,0,0.0,0,0,101,46,0.45,0,49,104,0,0,0,24,175.26,Switch,185.42,135,0,0
373,Justin Gaethje,8.0,100,2,2,0,0.0,0,0,35,20,0.57,1,22,37,0,0,0,30,180.34,Orthodox,177.8,155,2,0
374,Jack Hermansson,,-150,5,2,0,0.5,2,1,10,3,0.3,0,3,10,1,1,0,30,185.42,Orthodox,195.58,185,3,1
375,Michael Johnson,,-150,11,9,0,0.0,0,0,128,24,0.18,0,24,128,0,0,0,32,177.8,Southpaw,185.42,145,4,0
376,Michelle Waterson,9.0,140,4,2,0,0.5,4,2,149,64,0.42,0,82,167,1,1,0,33,160.02,Orthodox,157.48,115,0,2
377,Paul Craig,,160,2,3,0,0.6,16,1,77,25,0.32,0,31,83,2,0,1,31,190.5,Orthodox,193.04,205,0,2
378,Sheymon Moraes,,125,2,1,0,0.0,0,0,118,54,0.45,0,58,122,0,0,0,28,172.72,Orthodox,182.88,145,0,0
379,Jessica Aguilar,,290,1,3,0,0.0,1,0,114,50,0.43,0,63,127,1,1,0,36,160.02,Orthodox,160.02,115,0,0
380,Desmond Green,,-600,2,3,0,0.5,2,1,32,25,0.78,1,25,32,0,0,0,29,177.8,Southpaw,185.42,155,0,0
381,Kevin Aguilar,,105,1,0,0,0.0,0,0,243,58,0.23,0,58,243,0,0,0,30,170.18,Orthodox,185.42,145,0,0
382,Gerald Meerschaert,,185,4,2,0,0.54,11,6,13,10,0.76,0,44,56,4,9,2,31,185.42,Southpaw,195.58,185,1,3
383,Casey Kenney,,190,0,0,0,0.66,3,2,52,32,0.61,0,46,68,0,4,3,28,170.18,Southpaw,172.72,135,0,0
384,Maryna Moroz,,145,3,2,0,0.11,9,1,190,56,0.29,0,74,208,0,0,0,27,170.18,Orthodox,170.18,125,0,1
385,Mark De La Rosa,,328,2,1,0,0.0,0,0,84,26,0.3,0,74,140,0,0,0,24,167.64,Orthodox,165.1,135,0,1
386,Anthony Pettis,,345,8,7,0,0.0,0,0,55,32,0.58,1,32,55,0,0,0,32,177.8,Orthodox,182.88,170,2,4
387,Justin Willis,11.0,235,4,0,0,0.0,0,0,9,2,0.22,0,9,16,0,0,0,31,185.42,Southpaw,198.12,264,1,0
388,Jesus Pinedo,,250,1,0,0,0.0,0,0,113,37,0.32,0,37,114,0,0,0,22,177.8,Southpaw,187.96,155,0,0
389,Deiveson Figueiredo,4.0,-170,3,0,0,0.0,2,0,50,14,0.28,0,41,80,0,0,0,31,165.1,Orthodox,172.72,125,2,0
