,fighter,rank,odds,wins,losses,draw,td_pct,td_attempted,td_landed,sig_str_attempted,sig_str_landed,sig_str_pct,kd,tot_str_landed,tot_str_attempted,sub_attempts,pass,rev,age,Height_cms,Stance,Reach_cms,Weight_lbs,win_by_KO/TKO,win_by_Submission
2283,Jon Jones,,-840,10,1,0,1.0,1,1,110,65,0.59,1,96,144,1,3,0,25,193.04,Orthodox,213.36,205,3,4
2284,Joseph Benavidez,,-245,3,0,0,0.0,7,0,250,44,0.17,0,53,259,2,3,0,28,162.56,Southpaw,165.1,125,1,0
2285,Michael Bisping,,-200,12,4,0,0.3,13,4,141,64,0.45,0,88,168,0,3,0,33,185.42,Orthodox,190.5,185,8,0
2286,Matt Hamill,,-340,9,4,0,0.75,8,6,144,94,0.65,0,151,216,0,1,0,35,185.42,Orthodox,193.04,205,5,0
2287,Cub Swanson,,215,2,1,0,0.0,0,0,21,9,0.42,1,9,21,0,0,0,28,172.72,Orthodox,177.8,145,2,0
2288,Igor Pokrajac,,-155,4,3,0,0.5,2,1,13,8,0.61,0,22,31,0,0,0,33,182.88,Orthodox,193.04,205,2,1
2289,TJ Grant,,115,5,3,0,0.0,3,0,300,164,0.54,0,171,309,0,0,0,28,177.8,Orthodox,182.88,155,1,1
2290,Sean Pierson,,200,2,2,0,0.0,3,0,159,74,0.46,0,112,202,0,0,0,36,182.88,Southpaw,193.04,170,0,0
2291,Jimy Hettes,,-400,2,0,0,0.22,9,2,175,87,0.49,0,113,204,0,4,0,25,175.26,Southpaw,180.34,145,0,1
2292,Seth Baczynski,,-115,3,1,0,0.0,0,0,78,15,0.19,1,15,78,0,0,0,30,190.5,Orthodox,187.96,170,0,2
2293,Mitch Gagnon,,164,0,1,0,0.0,0,0,11,5,0.45,1,6,12,1,1,0,27,165.1,Southpaw,165.1,135,0,0
2294,Kyle Noke,,195,3,2,0,0.0,0,0,15,7,0.46,1,7,15,0,0,0,32,185.42,Southpaw,193.04,170,1,2
2295,Benson Henderson,,-185,4,0,0,0.0,1,0,167,64,0.38,0,67,170,1,0,0,28,175.26,Southpaw,177.8,170,0,0
2296,Donald Cerrone,,-335,5,1,0,0.0,0,0,9,4,0.44,1,4,9,0,0,0,29,185.42,Orthodox,185.42,155,1,2
2297,Yushin Okami,,-660,10,4,0,0.5,6,3,68,26,0.38,0,54,116,0,8,0,31,187.96,Southpaw,190.5,170,3,0
2298,Justin Lawrence,,150,1,0,0,0.25,4,1,90,32,0.35,0,32,92,0,0,0,22,172.72,Orthodox,170.18,145,1,0
2299,Dennis Bermudez,,-315,1,1,0,0.5,2,1,27,12,0.44,0,16,32,2,1,1,25,167.64,Orthodox,167.64,155,0,0
2300,Jared Hamman,,145,2,3,0,0.0,3,0,149,61,0.4,0,64,153,0,0,0,30,190.5,Orthodox,190.5,185,1,0
2301,Ken Stone,,155,2,1,0,0.0,0,0,3,2,0.66,0,2,3,0,0,0,29,172.72,Orthodox,180.34,135,0,1
2302,Dustin Pague,,-155,1,2,0,0.5,2,1,37,22,0.59,0,35,54,1,1,0,25,175.26,Orthodox,187.96,135,0,1
2303,Nik Lentz,,-500,5,4,0,1.0,4,4,37,33,0.89,0,59,67,0,1,0,27,172.72,Orthodox,172.72,155,0,1
2304,Urijah Faber,,150,2,1,0,0.0,6,0,178,60,0.33,0,62,180,0,0,0,33,167.64,Orthodox,170.18,135,0,1
2305,Hector Lombard,,-310,0,0,0,0.5,4,2,77,26,0.33,0,47,99,0,0,0,34,175.26,Southpaw,180.34,185,0,0
2306,Cheick Kongo,,-125,10,6,0,0.0,2,0,56,38,0.67,0,64,84,0,0,0,37,193.04,Orthodox,208.28,240,6,0
2307,Brian Ebersole,,-325,4,0,0,0.6,15,1,88,35,0.39,0,51,104,0,2,0,31,182.88,Southpaw,185.42,170,1,0
2308,Court McGee,,-125,3,1,0,0.0,4,0,295,108,0.36,0,146,350,0,0,0,27,180.34,Orthodox,190.5,170,0,2
2309,Anthony Perosh,,210,3,3,0,0.0,0,0,1,0,0.0,0,0,1,0,0,0,39,190.5,Orthodox,190.5,205,1,2
2310,Bryan Caraway,,-220,1,0,0,0.33,9,3,45,11,0.24,0,82,146,1,5,0,27,172.72,Orthodox,172.72,135,0,1
2311,Antonio Carvalho,,235,0,1,0,0.0,0,0,23,10,0.43,1,10,23,0,0,0,33,175.26,Orthodox,172.72,145,0,0
2312,Mitch Clarke,,155,0,1,0,0.37,8,3,24,6,0.25,0,29,52,1,1,1,26,177.8,Orthodox,185.42,155,0,0
2313,Mark Munoz,,130,7,2,0,0.0,0,0,7,0,0.0,0,1,8,0,0,0,34,182.88,Orthodox,182.88,185,4,0
2314,James Te Huna,,-380,3,1,0,0.33,9,3,249,122,0.49,1,172,301,0,1,0,30,187.96,Orthodox,190.5,185,3,0
2315,Aaron Simpson,,-330,6,3,0,0.42,14,6,70,48,0.68,0,97,135,0,3,0,37,182.88,Orthodox,185.42,170,2,0
2316,Karlos Vemola,,190,2,2,0,0.12,8,1,7,3,0.42,0,9,15,2,2,1,27,182.88,Orthodox,190.5,185,1,1
2317,TJ Dillashaw,,-415,1,1,0,0.66,3,2,16,3,0.18,0,5,18,1,2,0,26,167.64,Orthodox,170.18,125,0,0
2318,Rafael Dos Anjos,,-190,5,4,0,0.35,17,6,85,51,0.6,0,68,108,0,4,0,27,172.72,Southpaw,177.8,170,1,2
2319,Chris Cariaso,,-355,3,1,0,0.5,6,3,104,70,0.67,0,114,150,0,4,0,31,160.02,Southpaw,160.02,125,0,0
2320,Rafael Natal,,130,2,2,0,0.4,5,2,109,73,0.66,2,79,115,0,1,0,29,182.88,Orthodox,193.04,185,0,0
2321,Marcelo Guimaraes,,-395,0,0,0,0.0,17,0,97,63,0.64,0,130,164,0,0,0,29,182.88,Orthodox,185.42,185,0,0
2322,Raphael Assuncao,,-190,1,1,0,0.0,0,0,60,39,0.65,1,42,63,0,0,0,29,165.1,Orthodox,167.64,135,0,0
2323,Wanderlei Silva,,125,4,6,0,0.0,0,0,187,58,0.31,1,80,213,0,0,0,35,180.34,Orthodox,187.96,205,3,0
2324,Cezar Ferreira,,-315,0,0,0,0.0,0,0,111,42,0.37,2,46,124,0,0,0,27,185.42,Southpaw,198.12,185,0,0
2325,Godofredo Pepey,,240,0,0,0,0.0,4,0,83,32,0.38,0,74,129,1,0,0,24,170.18,Orthodox,185.42,145,0,0
2326,Fabricio Werdum,,-475,3,2,0,0.0,0,0,58,31,0.53,1,31,58,0,0,0,34,193.04,Orthodox,195.58,231,2,0
2327,Iuri Alcantara,,-178,2,0,0,0.0,1,0,50,19,0.38,0,36,71,1,1,0,31,175.26,Southpaw,180.34,135,0,0
2328,Anistavio Medeiros,,185,0,0,0,0.0,0,0,18,8,0.44,0,8,18,0,0,0,24,167.64,Orthodox,178.0,145,0,0
2329,Delson Heleno,,-120,0,0,0,0.0,4,0,4,3,0.75,0,4,5,0,0,0,34,180.34,Orthodox,183.0,185,0,0
2330,John Teixeira,,185,0,0,0,0.16,6,1,140,52,0.37,0,59,147,0,0,0,25,170.18,Orthodox,173.0,145,0,0
2331,Thiago Perpetuo,,-115,0,0,0,0.25,4,1,94,68,0.72,1,91,121,0,2,0,24,177.8,Orthodox,180.34,170,0,0
2332,Marcos Vinicius,,-260,0,0,0,0.0,0,0,58,28,0.48,0,46,79,0,0,0,32,175.26,Orthodox,177.8,125,0,0
2333,Gray Maynard,,-220,8,3,0,0.11,9,1,225,49,0.21,0,52,229,1,0,0,33,175.26,Orthodox,177.8,155,1,0
2334,Sam Stout,,-355,6,6,0,0.5,8,4,189,64,0.33,0,96,234,0,1,0,28,175.26,Orthodox,177.8,155,1,0
2335,Brian Ebersole,,-230,3,0,0,0.4,5,2,59,39,0.66,0,90,118,0,0,0,31,182.88,Southpaw,185.42,170,1,0
2336,Ross Pearson,,-215,5,2,0,0.5,6,3,107,38,0.35,0,49,124,0,0,0,27,172.72,Orthodox,175.26,155,0,0
2337,Hatsu Hioki,,-165,2,0,0,0.8,5,4,45,17,0.37,0,36,68,0,3,0,28,180.34,Orthodox,177.8,145,0,0
2338,Ramsey Nijem,,-150,1,1,0,0.33,3,1,15,5,0.33,0,19,34,0,1,0,24,180.34,Orthodox,190.5,155,0,0
2339,Rick Story,,-370,6,3,0,0.83,6,5,125,51,0.4,0,67,142,0,3,0,27,175.26,Southpaw,180.34,170,1,1
2340,Steven Siler,,110,2,0,0,0.33,3,1,16,12,0.75,0,27,32,1,2,0,25,180.34,Orthodox,177.8,145,0,0
2341,Nick Catone,,-210,3,2,0,0.22,9,2,43,14,0.32,0,32,65,0,0,0,30,182.88,Southpaw,182.88,185,0,1
2342,Matt Brown,,-155,7,5,0,0.0,3,0,88,52,0.59,0,74,110,0,0,0,31,182.88,Orthodox,190.5,170,4,1
2343,Dan Miller,,-330,5,5,0,0.0,4,0,92,57,0.61,1,81,118,3,0,0,30,185.42,Orthodox,187.96,185,0,3
2344,Ken Stone,,140,1,1,0,0.0,3,0,119,63,0.52,0,88,149,0,0,0,29,172.72,Orthodox,180.34,135,0,1
2345,Junior Dos Santos,,-475,8,0,0,0.0,0,0,89,59,0.66,1,63,97,0,0,0,28,193.04,Orthodox,195.58,238,6,0
2346,Cain Velasquez,,-400,7,1,0,1.0,1,1,50,28,0.56,0,53,84,0,4,0,29,185.42,Orthodox,195.58,240,6,0
2347,Roy Nelson,,-162,3,3,0,0.0,0,0,4,2,0.5,1,3,5,0,0,0,35,182.88,Orthodox,182.88,263,3,0
2348,Stipe Miocic,,-170,2,0,0,1.0,2,2,84,32,0.38,0,58,115,0,4,0,29,193.04,Orthodox,203.2,240,1,0
2349,Stefan Struve,,-130,7,3,0,0.0,0,0,0,0,0.0,0,0,0,1,0,0,24,210.82,Orthodox,213.36,265,3,3
2350,Diego Brandao,,-260,1,0,0,0.0,0,0,47,23,0.48,0,46,79,0,3,0,24,170.18,Orthodox,172.72,145,0,1
2351,Edson Barboza,,-540,4,0,0,0.0,0,0,17,11,0.64,0,11,17,0,0,0,26,180.34,Orthodox,190.5,155,2,0
2352,Jason Miller,,-155,0,2,0,0.0,0,0,34,14,0.41,0,29,59,2,0,0,31,185.42,Orthodox,182.88,185,0,0
2353,Dan Hardy,,-130,4,4,0,0.0,2,0,29,18,0.62,1,19,31,0,0,0,30,182.88,Orthodox,187.96,170,1,0
2354,Jacob Volkmann,,-190,5,2,0,0.0,0,0,5,2,0.4,0,3,6,0,1,0,31,175.26,Southpaw,180.34,155,0,0
2355,Kyle Kingsbury,,215,4,2,0,0.0,1,0,19,5,0.26,0,5,19,0,0,0,30,193.04,Orthodox,193.04,205,1,0
2356,Mike Brown,,-118,1,3,0,0.4,5,2,67,38,0.56,0,141,196,0,4,0,36,167.64,Orthodox,177.8,145,0,0
2357,Chan Sung Jung,,290,2,0,0,1.0,4,4,154,74,0.48,0,149,240,3,3,0,25,170.18,Orthodox,182.88,145,1,1
2358,Amir Sadollah,,-105,5,3,0,0.33,3,1,83,36,0.43,0,77,129,1,0,0,31,177.8,Orthodox,187.96,170,1,1
2359,Donald Cerrone,,-220,4,1,0,0.33,3,1,192,87,0.45,0,87,192,0,0,0,29,185.42,Orthodox,185.42,155,1,2
2360,Yves Jabouin,,-305,2,1,0,0.0,0,0,93,50,0.53,1,88,145,0,4,0,32,170.18,Orthodox,172.72,135,0,0
2361,Igor Pokrajac,,130,3,3,0,0.25,4,1,80,36,0.45,0,64,111,0,2,0,33,182.88,Orthodox,193.04,205,2,1
2362,Jason MacDonald,,200,6,7,0,0.0,1,0,8,1,0.12,0,1,8,0,0,0,36,190.5,Orthodox,203.2,185,2,4
2363,Brad Tavares,,-160,2,1,0,0.66,3,2,159,39,0.24,0,47,167,0,0,0,24,185.42,Orthodox,187.96,185,1,0
2364,Cody McKenzie,,170,1,2,0,0.0,0,0,7,1,0.14,0,10,16,2,0,1,24,182.88,Switch,182.88,155,0,1
2365,TJ Grant,,-430,4,3,0,0.42,7,3,113,68,0.6,0,116,163,1,9,0,28,177.8,Orthodox,182.88,155,1,1
2366,Rafael Dos Anjos,,-365,4,4,0,0.0,0,0,10,5,0.5,1,11,17,1,1,0,27,172.72,Southpaw,177.8,170,1,1
2367,Jeff Curran,,110,0,2,0,0.0,2,0,152,31,0.2,0,31,152,0,0,0,34,167.64,Orthodox,175.26,135,0,0
2368,Alex Soto,,215,0,1,0,0.3,10,3,178,41,0.23,0,46,185,0,0,0,28,172.72,Southpaw,180.34,135,0,0
2369,Jon Jones,,-510,9,1,0,0.5,2,1,214,105,0.49,0,116,228,0,0,0,24,193.04,Orthodox,213.36,205,3,4
2370,Rory MacDonald,,-660,3,1,0,1.0,2,2,69,47,0.68,0,75,99,0,8,0,22,182.88,Orthodox,193.04,170,1,1
2371,Brendan Schaub,,-215,4,2,0,0.0,0,0,17,9,0.52,0,9,17,0,0,0,29,193.04,Orthodox,198.12,245,3,0
2372,Miguel Torres,,-105,2,1,0,0.0,0,0,29,8,0.27,0,8,29,0,0,0,31,175.26,Orthodox,193.04,135,0,0
2373,Mark Hominick,,-480,3,2,0,0.0,0,0,210,110,0.52,0,116,217,0,0,0,29,172.72,Orthodox,172.72,145,1,1
2374,Mark Bocek,,-290,6,4,0,0.45,11,5,107,74,0.69,0,117,153,0,7,0,30,172.72,Orthodox,190.5,155,0,4
2375,Travis Browne,,-300,3,1,0,0.5,2,1,8,4,0.5,0,7,11,1,2,0,29,198.12,Orthodox,200.66,255,2,0
2376,Matt Brown,,200,6,5,0,0.38,13,5,77,36,0.46,0,91,148,1,5,1,31,182.88,Orthodox,190.5,170,4,1
2377,John Makdessi,,200,2,1,0,0.0,0,0,116,39,0.33,0,45,124,0,0,0,26,172.72,Orthodox,172.72,155,1,0
2378,Mac Danzig,,-135,4,5,0,0.2,5,1,119,67,0.56,0,130,190,0,0,0,32,172.72,Orthodox,177.8,155,1,2
2379,Keith Wisniewski,,135,0,2,0,0.5,6,3,46,28,0.6,0,44,65,1,5,0,30,182.88,Orthodox,190.5,170,0,0
2380,Marcus Brimage,,215,1,0,0,0.0,0,0,136,24,0.17,0,24,136,0,0,0,27,162.56,Southpaw,180.34,135,0,0
2381,Alexander Gustafsson,,-260,5,1,0,1.0,1,1,283,76,0.26,1,78,287,0,0,0,25,195.58,Orthodox,200.66,205,3,2
2382,Brian Stann,,-380,5,3,0,0.0,0,0,33,18,0.54,1,28,47,0,0,0,31,185.42,Orthodox,187.96,205,2,1
2383,Paulo Thiago,,-150,4,3,0,0.0,0,0,2,0,0.0,0,0,2,0,0,0,31,180.34,Orthodox,185.42,170,1,1
2384,Dennis Siver,,170,8,5,0,0.0,6,0,203,68,0.33,0,78,216,0,0,0,33,167.64,Orthodox,177.8,145,3,2
2385,DaMarques Johnson,,170,4,3,0,0.0,0,0,25,15,0.6,0,33,44,1,1,1,29,185.42,Orthodox,190.5,170,2,2
2386,Papy Abedi,,-185,0,1,0,0.33,3,1,18,11,0.61,0,19,28,0,1,0,33,180.34,Southpaw,187.96,185,0,0
2387,Cyrille Diabate,,177,2,2,0,1.0,2,2,50,48,0.96,0,90,94,0,3,1,38,198.12,Southpaw,205.74,205,1,0
2388,Francis Carmont,,-290,1,0,0,1.0,2,2,30,28,0.93,0,53,57,1,6,1,30,190.5,Orthodox,198.12,205,0,0
2389,Reza Madadi,,-250,0,0,0,0.42,7,3,1,1,1.0,0,2,2,1,3,0,33,180.34,Orthodox,182.88,155,0,0
2390,Simeon Thoresen,,-325,0,0,0,0.25,4,1,67,37,0.55,0,81,117,3,2,1,28,185.42,Orthodox,200.66,170,0,0
2391,Jason Young,,-170,0,2,0,0.66,6,4,86,44,0.51,0,133,179,0,0,0,25,175.26,Orthodox,185.42,145,0,0
2392,Frankie Edgar,,-130,9,2,0,0.41,12,5,190,68,0.35,0,81,204,0,0,0,30,167.64,Orthodox,172.72,145,2,1
2393,Mark Hunt,,255,2,1,0,0.0,0,0,16,10,0.62,1,10,16,0,0,0,37,177.8,Orthodox,182.88,265,1,0
2394,Yoshihiro Akiyama,,315,1,3,0,0.5,4,2,97,33,0.34,0,52,118,0,0,0,36,177.8,Orthodox,185.42,170,0,0
2395,Yushin Okami,,-410,10,3,0,0.5,2,1,75,29,0.38,0,43,91,0,2,0,30,187.96,Southpaw,190.5,170,3,0
2396,Hatsu Hioki,,-185,1,0,0,0.4,5,2,111,67,0.6,0,175,221,2,5,1,28,180.34,Orthodox,177.8,145,0,0
2397,Anthony Pettis,,-285,1,1,0,0.0,0,0,20,9,0.45,1,9,20,0,0,0,25,177.8,Orthodox,182.88,170,0,0
2398,Takanori Gomi,,-250,1,3,0,0.0,0,0,107,48,0.44,0,95,156,0,0,0,33,170.18,Southpaw,177.8,155,1,0
2399,Norifumi Yamamoto,,-290,0,2,0,0.5,2,1,49,21,0.42,0,21,49,0,0,0,34,162.56,Southpaw,167.64,135,0,0
2400,Riki Fukuda,,-310,0,1,0,0.5,6,3,242,124,0.51,0,187,310,0,1,0,31,182.88,Southpaw,185.42,185,0,0
2401,Takeya Mizugaki,,-290,2,1,0,0.5,4,2,88,28,0.31,0,70,141,0,0,0,28,170.18,Orthodox,172.72,135,1,0
2402,Tiequan Zhang,,-196,1,1,0,0.0,0,0,19,6,0.31,0,6,19,1,0,0,33,172.72,Orthodox,177.8,155,0,1
2403,Diego Sanchez,,320,12,4,0,0.0,1,0,114,29,0.25,0,63,158,0,1,0,30,177.8,Southpaw,182.88,170,5,0
2404,Stefan Struve,,101,6,3,0,1.0,1,1,81,47,0.58,1,82,124,0,4,0,23,210.82,Orthodox,213.36,265,2,3
2405,Aaron Simpson,,130,6,2,0,0.0,5,0,84,55,0.65,1,75,104,0,0,0,37,182.88,Orthodox,185.42,170,2,0
2406,Stipe Miocic,,-515,1,0,0,0.0,0,0,17,8,0.47,1,10,19,0,0,0,29,193.04,Orthodox,203.2,240,0,0
2407,TJ Dillashaw,,-255,0,1,0,0.42,7,3,114,85,0.74,0,154,192,5,9,0,26,167.64,Orthodox,170.18,125,0,0
2408,Ivan Menjivar,,-240,2,1,0,1.0,1,1,35,25,0.71,0,33,44,2,1,0,29,167.64,Orthodox,162.56,145,1,0
2409,Jonathan Brookins,,-165,1,1,0,1.0,1,1,28,18,0.64,0,18,28,0,0,0,26,182.88,Southpaw,185.42,145,0,0
2410,Anton Kuivanen,,130,0,0,0,0.0,0,0,115,38,0.33,0,39,117,0,0,0,27,172.72,Orthodox,182.88,155,0,0
2411,Tim Means,,115,0,0,0,0.0,0,0,170,83,0.48,0,98,186,0,1,0,27,187.96,Orthodox,190.5,170,0,0
2412,Rashad Evans,,-191,11,2,0,0.75,4,3,162,62,0.38,0,106,209,0,6,1,32,182.88,Orthodox,190.5,205,5,0
2413,Chael Sonnen,,-380,5,4,0,0.57,7,4,97,40,0.41,0,135,203,0,2,0,34,185.42,Southpaw,187.96,205,0,1
2414,Demian Maia,,142,9,3,0,0.0,7,0,169,51,0.3,0,60,178,0,0,0,34,185.42,Southpaw,182.88,170,0,5
2415,Evan Dunham,,-355,5,2,0,1.0,2,2,97,68,0.7,0,100,129,1,1,0,30,177.8,Southpaw,177.8,155,1,1
2416,Mike Russow,,-105,3,0,0,0.6,10,6,37,21,0.56,0,58,76,0,2,0,35,185.42,Orthodox,185.42,255,1,0
2417,Cub Swanson,,110,0,1,0,1.0,2,2,66,43,0.65,1,50,74,0,0,0,28,172.72,Orthodox,177.8,145,0,0
2418,Charles Oliveira,,-560,2,3,0,1.0,1,1,12,6,0.5,0,7,13,2,0,0,22,177.8,Orthodox,187.96,155,0,2
2419,Michael Johnson,,225,1,2,0,1.0,1,1,136,64,0.47,0,77,149,0,0,1,25,177.8,Southpaw,185.42,145,1,0
2420,Joey Beltran,,-170,3,3,0,0.0,3,0,71,22,0.3,0,36,85,0,0,0,30,185.42,Orthodox,190.5,185,2,0
2421,Melvin Guillard,,140,10,5,0,0.0,0,0,26,16,0.61,0,21,31,0,0,0,28,175.26,Orthodox,172.72,155,6,0
2422,Duane Ludwig,,155,4,2,0,0.0,0,0,46,24,0.52,0,30,53,0,0,0,33,177.8,Orthodox,177.8,170,1,0
2423,Mike Easton,,-430,1,0,0,0.33,3,1,152,85,0.55,0,122,191,0,2,0,27,167.64,Southpaw,177.8,135,1,0
2424,Pat Barry,,-200,3,4,0,0.0,0,0,13,12,0.92,1,12,15,0,0,0,32,180.34,Orthodox,187.96,235,2,0
2425,Jorge Rivera,,135,7,7,0,0.0,0,0,17,6,0.35,0,34,48,0,0,1,39,185.42,Orthodox,185.42,185,4,0
2426,Kamal Shalorus,,100,0,1,0,0.0,2,0,44,13,0.29,0,18,51,0,0,0,39,172.72,Orthodox,172.72,155,0,0
2427,Charlie Brenneman,,-360,3,2,0,0.4,5,2,26,24,0.92,0,156,177,0,8,0,30,177.8,Orthodox,182.88,155,0,0
2428,Fabricio Camoes,,-310,0,2,0,0.25,4,1,13,6,0.46,0,26,33,1,1,0,33,177.8,Orthodox,185.42,155,0,0
2429,Daniel Pineda,,-140,0,0,0,1.0,1,1,24,19,0.79,0,38,44,1,2,0,26,170.18,Orthodox,175.26,145,0,0
2430,Joseph Sandoval,,250,0,1,0,0.0,0,0,4,3,0.75,0,3,4,0,0,0,25,170.18,Southpaw,168.0,135,0,0
2431,Jose Aldo,,-230,2,0,0,0.0,0,0,23,11,0.47,1,15,27,0,0,0,25,170.18,Orthodox,177.8,145,0,0
2432,Vitor Belfort,,-125,9,5,0,0.0,0,0,29,14,0.48,0,37,54,1,1,0,34,182.88,Southpaw,187.96,185,7,1
2433,Rousimar Palhares,,-500,6,2,0,0.0,1,0,8,4,0.5,0,4,8,1,0,0,31,172.72,Orthodox,180.34,170,0,4
2434,Erick Silva,,-530,1,0,0,0.0,0,0,10,8,0.8,0,12,15,0,0,0,27,182.88,Orthodox,187.96,170,1,0
2435,Edson Barboza,,-305,3,0,0,0.0,0,0,129,47,0.36,1,47,129,0,0,0,25,180.34,Orthodox,190.5,155,1,0
2436,Thiago Tavares,,-125,6,5,0,0.18,11,2,128,50,0.39,0,57,136,0,0,0,27,170.18,Orthodox,172.72,145,1,2
2437,Gabriel Gonzaga,,-140,7,5,0,1.0,2,2,7,2,0.28,0,4,9,1,3,0,32,187.96,Orthodox,193.04,242,5,2
2438,Iuri Alcantara,,-192,1,0,0,0.0,0,0,137,60,0.43,0,101,181,2,5,0,31,175.26,Southpaw,180.34,135,0,0
2439,Ricardo Funch,,455,0,2,0,0.0,0,0,8,2,0.25,0,4,10,0,0,0,31,177.8,Southpaw,193.04,170,0,0
2440,Felipe Arantes,,155,0,1,0,0.0,0,0,122,53,0.43,0,72,144,0,1,0,23,172.72,Orthodox,185.42,135,0,0
2441,Brock Lesnar,,130,4,2,0,0.0,1,0,18,6,0.33,0,8,20,0,0,0,34,190.5,Orthodox,205.74,265,2,1
2442,Nate Diaz,,255,9,5,0,0.0,2,0,362,238,0.65,0,260,391,0,0,0,26,182.88,Southpaw,193.04,170,1,7
2443,Jon Fitch,,-225,13,2,0,0.0,0,0,1,0,0.0,0,0,1,0,0,0,33,182.88,Orthodox,193.04,170,1,3
2444,Vladimir Matyushenko,,300,7,3,0,0.0,0,0,8,5,0.62,0,7,11,0,0,0,40,182.88,Orthodox,187.96,205,3,0
2445,Nam Phan,,-165,1,2,0,0.0,0,0,42,16,0.38,0,25,52,0,0,0,28,167.64,Orthodox,177.8,135,0,0
2446,Ross Pearson,,-325,4,2,0,1.0,1,1,89,52,0.58,0,87,127,0,0,0,27,172.72,Orthodox,175.26,155,0,0
2447,Anthony Njokuani,,170,1,1,0,0.0,2,0,98,44,0.44,0,67,122,1,0,1,31,185.42,Orthodox,190.5,155,0,0
2448,Dong Hyun Kim,,-345,5,2,0,0.5,4,2,124,53,0.42,1,61,134,0,1,0,30,187.96,Southpaw,193.04,170,1,0
2449,Jacob Volkmann,,-265,4,2,0,0.33,9,3,35,17,0.48,0,85,108,2,5,0,31,175.26,Southpaw,180.34,155,0,0
2450,Manvel Gamburyan,,195,2,4,0,0.11,17,2,56,19,0.33,0,25,63,0,1,0,30,165.1,Orthodox,170.18,135,0,2
2451,Jon Jones,,-475,8,1,0,0.5,2,1,53,24,0.45,1,26,55,1,0,0,24,193.04,Orthodox,213.36,205,3,3
2452,Tito Ortiz,,245,15,10,0,0.0,1,0,17,9,0.52,0,13,21,0,0,0,36,190.5,Orthodox,187.96,205,7,2
2453,Claude Patrick,,-110,3,0,0,0.0,3,0,47,28,0.59,0,65,84,3,0,0,31,180.34,Orthodox,190.5,170,0,1
2454,Mark Hominick,,-560,3,1,0,0.0,0,0,1,0,0.0,0,0,1,0,0,0,29,172.72,Orthodox,172.72,145,1,1
2455,Krzysztof Soszynski,,-255,6,2,0,0.0,0,0,8,4,0.5,0,4,8,0,0,0,34,185.42,Open Stance,195.58,205,1,2
2456,John Makdessi,,-152,2,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,26,172.72,Orthodox,172.72,155,1,0
2457,Walel Watson,,145,1,0,0,0.0,1,0,163,47,0.28,0,60,178,2,1,1,27,180.34,Orthodox,175.26,135,1,0
2458,Mark Bocek,,-142,5,4,0,0.71,7,5,85,46,0.54,0,102,143,0,2,0,30,172.72,Orthodox,190.5,155,0,4
2459,Rich Attonito,,-230,3,1,0,0.5,2,1,27,17,0.62,0,42,56,0,2,0,34,177.8,Orthodox,182.88,170,1,0
2460,Mitch Clarke,,315,0,0,0,0.0,3,0,131,17,0.12,0,25,139,0,0,0,26,177.8,Orthodox,185.42,155,0,0
2461,Mauricio Rua,,-153,4,3,0,0.5,10,5,194,96,0.49,0,191,293,1,8,0,29,185.42,Orthodox,193.04,205,4,0
2462,Wanderlei Silva,,180,3,6,0,0.0,0,0,104,43,0.41,1,51,112,0,0,0,35,180.34,Orthodox,187.96,205,2,0
2463,Urijah Faber,,-174,1,1,0,1.0,1,1,61,36,0.59,1,44,69,1,2,1,32,167.64,Orthodox,170.18,135,0,0
2464,Rick Story,,-110,6,2,0,0.33,3,1,170,61,0.35,0,73,183,0,0,0,27,175.26,Southpaw,180.34,170,1,1
2465,Stephan Bonnar,,138,7,6,0,0.66,6,4,74,36,0.48,0,133,183,1,6,0,34,193.04,Orthodox,198.12,205,2,2
2466,Ryan Bader,,-385,5,2,0,0.0,0,0,14,6,0.42,1,6,14,0,0,0,28,187.96,Orthodox,187.96,205,2,0
2467,Michael McDonald,,-410,2,0,0,0.0,0,0,24,12,0.5,2,12,24,0,0,0,20,175.26,Orthodox,177.8,135,0,0
2468,Tom Lawlor,,300,3,2,0,0.0,0,0,7,2,0.28,0,2,7,0,0,0,28,182.88,Southpaw,187.96,205,0,1
2469,Gleison Tibau,,-155,9,5,0,0.5,4,2,128,56,0.43,0,64,136,0,0,0,28,177.8,Southpaw,180.34,155,1,3
2470,Miguel Torres,,-410,1,1,0,0.0,1,0,122,64,0.52,0,150,212,0,0,0,30,175.26,Orthodox,193.04,135,0,0
2471,Matt Brown,,-135,5,4,0,1.0,1,1,34,19,0.55,0,28,43,0,0,1,30,182.88,Orthodox,190.5,170,3,1
2472,Danny Castillo,,-375,1,1,0,1.0,3,3,34,22,0.64,0,45,61,0,2,0,32,175.26,Orthodox,180.34,155,0,0
2473,Cain Velasquez,,-125,7,0,0,0.0,1,0,14,7,0.5,0,7,14,0,0,0,29,185.42,Orthodox,195.58,240,6,0
2474,Clay Guida,,245,9,5,0,0.22,9,2,40,11,0.27,0,35,65,4,1,0,29,170.18,Orthodox,177.8,155,1,4
2475,Dustin Poirier,,-225,2,0,0,1.0,1,1,47,17,0.36,0,31,63,1,1,0,22,175.26,Southpaw,182.88,155,0,0
2476,Cub Swanson,,165,0,0,0,1.0,1,1,43,17,0.39,0,20,47,1,1,0,28,172.72,Orthodox,177.8,145,0,0
